Ad_ID,User_ID,Clicks,Impressions,Conversions,Spend,Platform,Geo_Location,Travel_Date,Device_Type,CTR,CR,ROAS
1057,34466,663,9937,48,136.72,Mobile,Florida,2024-11-23,Tablet,0.0667203381302204,0.07239819004524888,17.55
1083,43090,129,1592,94,414.82,Mobile,New York,2024-05-15,Tablet,0.08103015075376885,0.7286821705426356,11.33
1025,15590,985,7037,29,200.44,Mobile,Florida,2024-03-24,Tablet,0.13997442091800483,0.029441624365482234,7.23
1002,48811,690,2942,90,448.78,Web,Florida,2024-08-15,Mobile,0.2345343303874915,0.13043478260869565,10.03
1005,18213,887,9242,54,104.74,Mobile,Florida,2024-10-10,Mobile,0.09597489720839646,0.060879368658399095,25.78
1082,28843,511,7769,69,268.95,Mobile,Florida,2024-12-28,Tablet,0.06577423091775003,0.1350293542074364,12.83
1096,38205,666,5950,13,444.74,Web,Texas,2024-08-07,Tablet,0.1119327731092437,0.01951951951951952,1.46
1019,16478,101,1717,85,303.94,Mobile,Texas,2024-10-15,Tablet,0.058823529411764705,0.8415841584158416,13.98
1086,37529,254,7579,65,320.12,Web,Texas,2024-01-06,Mobile,0.03351365615516559,0.2559055118110236,10.15
1050,27822,675,3012,86,159.32,Web,Illinois,2024-02-28,Mobile,0.2241035856573705,0.1274074074074074,26.99
1091,25028,229,4184,50,243.07,Mobile,Florida,2024-02-09,Mobile,0.05473231357552581,0.2183406113537118,10.29
1009,32594,349,2374,28,101.47,Web,New York,2024-12-20,Desktop,0.14700926705981465,0.08022922636103152,13.8
1015,38926,649,2673,23,178.61,Web,California,2024-03-18,Mobile,0.24279835390946503,0.03543913713405239,6.44
1070,31769,607,8463,72,286.37,Web,Texas,2024-10-07,Mobile,0.0717239749497814,0.1186161449752883,12.57
1013,14528,712,1541,63,331.22,Mobile,Texas,2024-01-20,Desktop,0.46203763789746916,0.08848314606741572,9.51
1065,21443,629,9588,31,112.13,Mobile,Illinois,2024-07-09,Tablet,0.06560283687943262,0.0492845786963434,13.82
1030,26000,404,3472,72,385.61,Mobile,Illinois,2024-10-26,Desktop,0.11635944700460829,0.1782178217821782,9.34
1010,36342,981,1196,14,293.66,Web,New York,2024-10-10,Desktop,0.8202341137123745,0.014271151885830785,2.38
1018,18283,785,6599,85,431.45,Web,California,2024-03-17,Desktop,0.11895741779057432,0.10828025477707007,9.85
1006,31856,949,2690,30,147.39,Web,California,2024-08-09,Tablet,0.35278810408921935,0.03161222339304531,10.18
1034,24294,582,2041,19,141.73,Web,Texas,2024-03-07,Mobile,0.2851543361097501,0.03264604810996564,6.7
1080,36621,425,9664,42,274.06,Web,Florida,2024-01-23,Desktop,0.043977649006622516,0.0988235294117647,7.66
1036,11899,226,4014,63,112.51,Mobile,Florida,2024-06-07,Tablet,0.05630293971101146,0.27876106194690264,28.0
1031,30935,665,9973,69,147.55,Web,California,2024-07-06,Desktop,0.06668003609746315,0.1037593984962406,23.38
1060,41421,954,7112,43,103.4,Web,California,2024-01-22,Desktop,0.13413948256467942,0.04507337526205451,20.79
1057,20186,129,4873,45,249.27,Web,Florida,2024-07-03,Mobile,0.026472398932895547,0.3488372093023256,9.03
1082,36282,460,2726,80,188.12,Mobile,Illinois,2024-04-18,Tablet,0.16874541452677916,0.17391304347826086,21.26
1064,13565,613,4113,81,321.85,Mobile,New York,2024-12-16,Desktop,0.14903963044006807,0.13213703099510604,12.58
1037,25404,118,6001,28,455.46,Mobile,Texas,2024-05-08,Tablet,0.01966338943509415,0.23728813559322035,3.07
1050,40033,426,3607,13,217.6,Web,Illinois,2024-12-08,Tablet,0.11810368727474356,0.03051643192488263,2.99
1021,45850,357,3838,50,315.84,Web,Texas,2024-02-23,Tablet,0.09301719645648776,0.1400560224089636,7.92
1084,42201,958,2051,21,109.11,Web,New York,2024-07-01,Mobile,0.46708922476840564,0.021920668058455117,9.62
1009,37343,256,2834,56,244.9,Mobile,Florida,2024-10-14,Mobile,0.0903316866619619,0.21875,11.43
1037,38386,886,2078,75,114.31,Mobile,Illinois,2024-07-28,Mobile,0.42637151106833493,0.08465011286681716,32.81
1033,47359,404,1085,20,493.57,Web,California,2024-11-14,Desktop,0.3723502304147465,0.04950495049504951,2.03
1004,21164,626,4876,29,369.98,Mobile,New York,2024-03-21,Desktop,0.12838392124692372,0.0463258785942492,3.92
1041,49075,384,2717,48,188.45,Mobile,New York,2024-05-02,Desktop,0.14133235185866766,0.125,12.74
1017,43122,348,6637,73,479.46,Mobile,Texas,2024-03-25,Mobile,0.05243332831098388,0.20977011494252873,7.61
1058,13767,149,4007,12,441.99,Mobile,Florida,2024-04-01,Desktop,0.03718492637883704,0.08053691275167785,1.36
1061,29038,269,7894,53,324.28,Mobile,California,2024-07-31,Mobile,0.03407651380795541,0.1970260223048327,8.17
1043,47147,325,1296,88,438.75,Mobile,Texas,2024-01-14,Mobile,0.2507716049382716,0.27076923076923076,10.03
1061,41724,286,8355,83,336.58,Mobile,New York,2024-04-02,Mobile,0.03423099940155595,0.2902097902097902,12.33
1033,28436,773,5244,91,164.19,Web,Florida,2024-06-20,Tablet,0.14740655987795576,0.11772315653298836,27.71
1048,32730,716,8622,82,434.02,Web,New York,2024-07-30,Tablet,0.08304337740663419,0.11452513966480447,9.45
1020,24701,506,7504,72,231.02,Mobile,Texas,2024-12-09,Desktop,0.06743070362473348,0.1422924901185771,15.58
1078,18200,658,2617,54,488.04,Web,New York,2024-05-08,Desktop,0.25143293847917464,0.08206686930091185,5.53
1086,19493,623,9317,53,101.89,Web,Texas,2024-05-17,Desktop,0.06686701728024042,0.08507223113964688,26.01
1091,15692,726,1425,13,493.45,Web,California,2024-03-23,Desktop,0.5094736842105263,0.01790633608815427,1.32
1019,19572,292,9442,10,306.23,Web,New York,2024-12-26,Desktop,0.030925651345054015,0.03424657534246575,1.63
1003,49138,289,8073,28,262.41,Mobile,Texas,2024-02-26,Desktop,0.03579834014616623,0.09688581314878893,5.34
1010,26565,808,4600,48,128.0,Web,Florida,2024-07-15,Mobile,0.17565217391304347,0.0594059405940594,18.75
1036,48389,909,1617,54,304.53,Mobile,Texas,2024-01-21,Desktop,0.562152133580705,0.0594059405940594,8.87
1003,49253,148,4861,32,470.22,Web,Texas,2024-08-29,Mobile,0.0304464102036618,0.21621621621621623,3.4
1099,39150,575,9228,25,218.47,Mobile,Florida,2024-04-24,Tablet,0.06231035977459905,0.043478260869565216,5.72
1056,46292,649,1244,79,199.68,Mobile,California,2024-04-13,Desktop,0.5217041800643086,0.12172573189522343,19.78
1004,48006,410,5863,26,408.56,Mobile,Texas,2024-08-24,Tablet,0.06993006993006994,0.06341463414634146,3.18
1055,14616,950,4775,68,253.36,Mobile,California,2024-06-29,Mobile,0.19895287958115182,0.07157894736842105,13.42
1086,42981,504,6560,51,420.13,Mobile,New York,2024-06-06,Tablet,0.07682926829268293,0.10119047619047619,6.07
1045,12797,886,7135,53,427.16,Web,Florida,2024-04-27,Mobile,0.12417659425367905,0.05981941309255079,6.2
1035,40922,699,5536,11,193.94,Mobile,Texas,2024-04-25,Tablet,0.126264450867052,0.015736766809728183,2.84
1047,28453,621,8746,22,379.88,Web,Florida,2024-01-14,Desktop,0.07100388749142465,0.03542673107890499,2.9
1096,16973,761,4527,27,406.16,Web,Texas,2024-12-04,Mobile,0.16810249613430528,0.035479632063074903,3.32
1045,27858,824,4003,67,289.8,Mobile,New York,2024-04-09,Mobile,0.20584561578815888,0.08131067961165049,11.56
1091,43565,328,4920,98,238.41,Web,Illinois,2024-07-24,Tablet,0.06666666666666667,0.29878048780487804,20.55
1005,37610,971,6062,62,267.85,Mobile,California,2024-06-18,Tablet,0.1601781590234246,0.06385169927909372,11.57
1045,39394,258,5302,46,440.4,Mobile,Texas,2024-05-23,Mobile,0.04866088268577895,0.17829457364341086,5.22
1078,10004,195,2439,49,424.61,Web,California,2024-02-06,Tablet,0.07995079950799508,0.2512820512820513,5.77
1086,43839,365,2970,94,390.64,Mobile,Florida,2024-05-23,Mobile,0.12289562289562289,0.25753424657534246,12.03
1093,10813,843,3397,18,230.9,Web,New York,2024-06-29,Tablet,0.24816014130114808,0.021352313167259787,3.9
1058,44894,922,5837,26,404.21,Web,Florida,2024-11-25,Tablet,0.15795785506253213,0.028199566160520606,3.22
1088,43520,725,5183,91,184.33,Mobile,Texas,2024-09-18,Desktop,0.13988037815936716,0.12551724137931033,24.68
1086,35762,994,9671,22,409.0,Mobile,Texas,2024-07-24,Tablet,0.1027815117361183,0.022132796780684104,2.69
1022,49652,836,8216,14,361.68,Mobile,Florida,2024-12-14,Desktop,0.1017526777020448,0.01674641148325359,1.94
1046,11474,809,4987,93,247.65,Mobile,Illinois,2024-10-02,Desktop,0.16222177661920995,0.11495673671199011,18.78
1064,36479,695,9037,37,129.64,Web,Florida,2024-06-19,Mobile,0.0769060528936594,0.053237410071942444,14.27
1077,33799,215,5970,47,248.69,Web,California,2024-01-16,Tablet,0.036013400335008376,0.2186046511627907,9.45
1001,23340,705,7930,71,477.94,Web,Texas,2024-03-01,Tablet,0.08890290037831021,0.10070921985815603,7.43
1098,13991,457,7461,94,448.12,Web,Florida,2024-05-14,Mobile,0.06125184291649913,0.20568927789934355,10.49
1086,35816,543,5194,85,204.32,Web,New York,2024-04-02,Desktop,0.1045437042741625,0.15653775322283608,20.8
1076,19153,165,7041,53,429.22,Mobile,Florida,2024-10-25,Desktop,0.023434171282488283,0.3212121212121212,6.17
1041,47038,297,9133,64,345.58,Web,California,2024-05-16,Desktop,0.032519435015876494,0.21548821548821548,9.26
1015,30782,285,3364,50,420.99,Web,Texas,2024-01-21,Tablet,0.0847205707491082,0.17543859649122806,5.94
1069,14231,962,6438,99,300.44,Mobile,California,2024-02-26,Mobile,0.14942528735632185,0.10291060291060292,16.48
1050,26174,279,5343,32,209.45,Mobile,Florida,2024-11-02,Tablet,0.05221785513756317,0.11469534050179211,7.64
1071,37598,564,9911,35,165.43,Web,New York,2024-08-11,Mobile,0.05690646756129553,0.06205673758865248,10.58
1089,37776,558,5262,80,246.52,Web,Texas,2024-06-26,Desktop,0.10604332953249715,0.14336917562724014,16.23
1053,41618,909,7988,73,425.49,Web,Texas,2024-06-10,Desktop,0.11379569354031047,0.08030803080308031,8.58
1070,27180,782,2246,68,384.99,Web,Florida,2024-08-12,Desktop,0.3481745325022262,0.08695652173913043,8.83
1010,22139,970,5404,95,204.03,Web,Illinois,2024-11-07,Desktop,0.17949666913397483,0.0979381443298969,23.28
1098,15813,531,4977,77,464.19,Web,New York,2024-09-19,Mobile,0.10669077757685352,0.14500941619585686,8.29
1026,21266,729,1869,98,166.25,Web,Texas,2024-03-01,Tablet,0.3900481540930979,0.13443072702331962,29.47
1083,46165,855,1852,54,400.2,Mobile,California,2024-07-17,Mobile,0.46166306695464365,0.06315789473684211,6.75
1076,12729,985,4335,42,451.16,Web,New York,2024-10-23,Tablet,0.22722029988465975,0.04263959390862944,4.65
1023,29802,322,8111,19,357.24,Web,Florida,2024-04-08,Tablet,0.03969917396128714,0.059006211180124224,2.66
1067,16363,236,1783,93,192.5,Mobile,Texas,2024-05-11,Mobile,0.13236118900729107,0.3940677966101695,24.16
1027,27132,894,9274,30,171.36,Mobile,Illinois,2024-01-24,Desktop,0.09639853353461289,0.03355704697986577,8.75
1048,41286,727,2041,29,255.77,Web,New York,2024-12-29,Desktop,0.35619794218520334,0.039889958734525444,5.67
1012,39542,885,7427,38,259.55,Mobile,Florida,2024-08-12,Desktop,0.1191598222700956,0.04293785310734463,7.32
1038,22246,592,9150,69,474.12,Web,Florida,2024-01-02,Desktop,0.06469945355191258,0.11655405405405406,7.28
1062,27353,750,5927,27,292.33,Mobile,Florida,2024-09-24,Tablet,0.1265395647038974,0.036,4.62
1087,23797,446,4583,74,284.81,Mobile,Illinois,2024-10-03,Tablet,0.09731616844861445,0.16591928251121077,12.99
1011,36527,430,2568,63,367.28,Web,Illinois,2024-12-18,Desktop,0.1674454828660436,0.14651162790697675,8.58
1009,35298,142,9211,52,132.15,Mobile,New York,2024-12-10,Mobile,0.015416350016284877,0.36619718309859156,19.67
1069,15491,451,5551,66,295.82,Web,New York,2024-04-11,Desktop,0.08124662223022878,0.14634146341463414,11.16
1080,40039,506,9703,89,345.81,Mobile,Illinois,2024-07-06,Tablet,0.052148819952591983,0.17588932806324112,12.87
1030,12232,982,9903,83,396.62,Web,New York,2024-08-09,Mobile,0.09916187014036151,0.0845213849287169,10.46
1013,33791,115,9832,63,470.3,Web,Florida,2024-02-06,Mobile,0.011696501220504476,0.5478260869565217,6.7
1090,29830,898,9815,53,414.29,Web,California,2024-12-07,Desktop,0.09149261334691798,0.05902004454342984,6.4
1054,23537,560,9682,25,265.9,Web,New York,2024-06-19,Mobile,0.05783928940301591,0.044642857142857144,4.7
1088,47645,954,2514,21,179.93,Mobile,New York,2024-11-16,Mobile,0.3794749403341289,0.0220125786163522,5.84
1094,13562,289,3902,69,402.95,Web,Illinois,2024-06-10,Desktop,0.07406458226550487,0.23875432525951557,8.56
1021,31923,310,8971,93,286.61,Mobile,Illinois,2024-12-06,Tablet,0.03455579088173002,0.3,16.22
1030,40288,375,2639,78,195.83,Mobile,Texas,2024-03-05,Mobile,0.14209928003031452,0.208,19.92
1012,24768,313,2582,60,361.64,Mobile,Illinois,2024-06-03,Tablet,0.12122385747482571,0.19169329073482427,8.3
1095,12210,102,8370,53,420.24,Web,Illinois,2024-09-17,Tablet,0.012186379928315413,0.5196078431372549,6.31
1003,33249,337,5677,90,116.79,Mobile,Illinois,2024-06-08,Tablet,0.059362339263695614,0.26706231454005935,38.53
1051,23921,436,3299,56,162.74,Web,New York,2024-12-08,Tablet,0.13216126098817824,0.12844036697247707,17.21
1044,21896,335,2538,97,473.33,Web,New York,2024-07-29,Desktop,0.13199369582348305,0.28955223880597014,10.25
1084,28194,192,1644,76,235.54,Web,New York,2024-06-17,Mobile,0.11678832116788321,0.3958333333333333,16.13
1047,11710,983,6415,84,245.53,Web,New York,2024-07-26,Tablet,0.15323460639127046,0.08545269582909461,17.11
1075,33505,252,6684,46,138.66,Mobile,Texas,2024-12-23,Tablet,0.03770197486535009,0.18253968253968253,16.59
1045,23556,380,7281,31,189.16,Web,Texas,2024-06-01,Tablet,0.052190633154786434,0.08157894736842106,8.19
1047,40695,762,8076,80,365.76,Mobile,New York,2024-10-11,Tablet,0.09435364041604755,0.10498687664041995,10.94
1069,40027,159,7925,78,402.58,Mobile,Texas,2024-03-07,Tablet,0.020063091482649842,0.49056603773584906,9.69
1087,39460,291,5826,51,442.87,Web,Illinois,2024-04-09,Mobile,0.049948506694129764,0.17525773195876287,5.76
1094,19214,158,2657,28,348.17,Mobile,New York,2024-08-04,Tablet,0.05946556266465939,0.17721518987341772,4.02
1015,45034,579,6114,77,432.84,Web,Florida,2024-12-07,Desktop,0.09470068694798822,0.13298791018998274,8.89
1057,42406,570,6171,86,311.79,Mobile,California,2024-07-14,Mobile,0.09236752552260574,0.15087719298245614,13.79
1097,27888,364,4956,56,221.29,Web,New York,2024-12-13,Desktop,0.07344632768361582,0.15384615384615385,12.65
1084,16936,771,8780,73,117.44,Web,New York,2024-03-31,Desktop,0.0878132118451025,0.0946822308690013,31.08
1048,23938,554,1598,72,161.58,Mobile,California,2024-11-12,Mobile,0.34668335419274093,0.1299638989169675,22.28
1013,37367,312,6348,21,214.69,Mobile,Texas,2024-10-19,Desktop,0.04914933837429111,0.0673076923076923,4.89
1001,10951,312,6073,54,414.44,Mobile,Florida,2024-06-04,Mobile,0.05137493825127614,0.17307692307692307,6.51
1034,10356,893,2568,15,238.88,Web,California,2024-07-27,Tablet,0.3477414330218069,0.0167973124300112,3.14
1014,34986,321,9238,70,244.13,Web,Illinois,2024-10-08,Mobile,0.03474778090495778,0.21806853582554517,14.34
1090,35572,479,7917,69,142.0,Web,Texas,2024-01-02,Mobile,0.060502715675129465,0.1440501043841336,24.3
1053,14078,301,5727,68,422.67,Web,California,2024-06-05,Desktop,0.05255805832023747,0.22591362126245848,8.04
1086,33249,627,5081,38,453.72,Mobile,California,2024-05-27,Desktop,0.12340090533359575,0.06060606060606061,4.19
1017,38047,247,5987,94,272.58,Mobile,Florida,2024-04-18,Desktop,0.0412560547853683,0.3805668016194332,17.24
1002,40684,396,7463,80,153.09,Mobile,Illinois,2024-08-09,Tablet,0.05306177140560096,0.20202020202020202,26.13
1024,22501,718,3294,91,356.58,Web,Illinois,2024-10-24,Tablet,0.21797207043108682,0.12674094707520892,12.76
1085,25403,956,3795,27,348.5,Mobile,Florida,2024-11-07,Mobile,0.25191040843214757,0.028242677824267783,3.87
1020,27349,915,7558,26,340.95,Web,New York,2024-12-02,Tablet,0.12106377348504896,0.02841530054644809,3.81
1052,34345,104,9344,36,389.16,Mobile,California,2024-06-14,Mobile,0.01113013698630137,0.34615384615384615,4.63
1086,41149,669,1845,73,183.78,Mobile,New York,2024-08-27,Tablet,0.36260162601626017,0.10911808669656203,19.86
1083,26671,879,4881,77,200.42,Web,New York,2024-08-15,Mobile,0.1800860479409957,0.0875995449374289,19.21
1066,19620,806,9495,83,264.89,Web,Florida,2024-08-15,Desktop,0.08488678251711428,0.10297766749379653,15.67
1062,19253,414,9316,23,112.1,Mobile,Illinois,2024-12-12,Desktop,0.04443967367969085,0.05555555555555555,10.26
1022,26953,737,1706,48,252.31,Mobile,California,2024-04-20,Desktop,0.4320046893317702,0.06512890094979647,9.51
1022,45506,569,6233,39,209.47,Web,New York,2024-09-19,Tablet,0.0912883041873897,0.06854130052724078,9.31
1049,21140,265,2868,22,477.25,Mobile,Texas,2024-08-31,Mobile,0.09239888423988843,0.0830188679245283,2.3
1095,42098,226,5724,70,374.01,Mobile,California,2024-03-28,Mobile,0.03948287910552061,0.30973451327433627,9.36
1082,20759,946,9929,94,191.87,Mobile,California,2024-12-04,Mobile,0.0952764628864941,0.09936575052854123,24.5
1053,26338,752,2061,54,458.72,Mobile,Florida,2024-02-14,Tablet,0.3648714216399806,0.07180851063829788,5.89
1007,35799,915,7851,48,259.32,Web,New York,2024-05-26,Mobile,0.1165456629728697,0.05245901639344262,9.25
1015,34642,391,6519,58,448.68,Mobile,Florida,2024-09-21,Desktop,0.05997852431354502,0.1483375959079284,6.46
1024,45484,792,5798,48,204.9,Web,Texas,2024-12-06,Mobile,0.1365988271817868,0.06060606060606061,11.71
1070,25293,522,8126,32,102.83,Mobile,New York,2024-11-21,Desktop,0.06423824760029535,0.06130268199233716,15.56
1048,41528,615,3349,30,106.0,Web,New York,2024-11-14,Tablet,0.18363690653926545,0.04878048780487805,14.15
1005,11997,500,7088,50,165.72,Mobile,Texas,2024-06-21,Desktop,0.07054176072234764,0.1,15.09
1025,43680,897,1790,85,482.99,Mobile,New York,2024-02-18,Tablet,0.5011173184357542,0.0947603121516165,8.8
1023,32646,210,2898,75,434.73,Mobile,Texas,2024-05-01,Desktop,0.07246376811594203,0.35714285714285715,8.63
1022,27848,466,5816,57,364.47,Mobile,Texas,2024-12-11,Mobile,0.08012379642365887,0.1223175965665236,7.82
1071,33187,455,5034,14,457.41,Web,Texas,2024-06-08,Tablet,0.09038537941994437,0.03076923076923077,1.53
1037,44505,661,4568,37,421.14,Web,Florida,2024-04-26,Desktop,0.14470227670753064,0.05597579425113464,4.39
1007,35164,524,3848,97,356.82,Web,Texas,2024-04-12,Tablet,0.13617463617463618,0.1851145038167939,13.59
1012,19833,123,8796,39,183.63,Web,Texas,2024-03-17,Tablet,0.01398362892223738,0.3170731707317073,10.62
1059,47534,316,7324,68,404.81,Mobile,Florida,2024-01-14,Desktop,0.04314582195521573,0.21518987341772153,8.4
1044,19320,578,6860,48,272.69,Web,California,2024-01-25,Desktop,0.08425655976676384,0.08304498269896193,8.8
1042,39574,765,7847,79,387.89,Mobile,Illinois,2024-05-06,Tablet,0.09748948642793424,0.10326797385620914,10.18
1045,30202,833,5474,23,490.41,Web,California,2024-09-01,Mobile,0.15217391304347827,0.027611044417767107,2.34
1088,44555,297,2676,11,491.28,Web,Texas,2024-11-09,Desktop,0.1109865470852018,0.037037037037037035,1.12
1025,39491,435,2118,59,183.59,Mobile,New York,2024-02-08,Tablet,0.20538243626062322,0.135632183908046,16.07
1081,47628,362,1106,98,418.4,Web,Florida,2024-08-22,Desktop,0.32730560578661844,0.27071823204419887,11.71
1007,29055,972,9241,70,184.43,Web,New York,2024-08-01,Mobile,0.1051834217076074,0.0720164609053498,18.98
1097,40674,770,5841,30,396.23,Mobile,Florida,2024-11-19,Desktop,0.1318267419962335,0.03896103896103896,3.79
1086,48764,980,1576,27,304.11,Web,Illinois,2024-10-22,Mobile,0.6218274111675127,0.027551020408163266,4.44
1020,32029,443,3676,22,222.46,Web,Texas,2024-04-10,Mobile,0.1205114254624592,0.04966139954853273,4.94
1059,14338,196,6522,57,383.4,Mobile,Illinois,2024-12-23,Desktop,0.03005213124808341,0.29081632653061223,7.43
1009,12135,826,2056,26,142.17,Web,Texas,2024-07-16,Desktop,0.40175097276264593,0.031476997578692496,9.14
1083,25499,364,5322,46,368.65,Mobile,Illinois,2024-09-11,Mobile,0.06839534009770763,0.12637362637362637,6.24
1079,23662,434,4990,54,371.6,Mobile,New York,2024-07-24,Desktop,0.08697394789579159,0.12442396313364056,7.27
1079,35268,564,2351,73,126.64,Mobile,New York,2024-05-05,Desktop,0.23989791578051892,0.12943262411347517,28.82
1085,40681,699,2433,83,143.25,Web,Florida,2024-03-17,Desktop,0.2872996300863132,0.11874105865522175,28.97
1085,31223,214,5506,48,417.38,Web,New York,2024-12-02,Desktop,0.03886669088267345,0.22429906542056074,5.75
1064,44832,443,1893,34,379.39,Mobile,New York,2024-12-19,Mobile,0.2340200739566825,0.07674943566591422,4.48
1072,18048,659,3271,57,298.08,Mobile,California,2024-01-04,Tablet,0.20146744114949558,0.08649468892261002,9.56
1048,27096,767,9022,53,143.66,Mobile,California,2024-02-25,Mobile,0.08501440922190202,0.06910039113428944,18.45
1088,37218,744,8827,28,367.17,Web,Florida,2024-08-06,Mobile,0.08428684717344512,0.03763440860215054,3.81
1078,11150,852,9301,29,396.02,Mobile,California,2024-04-23,Desktop,0.0916030534351145,0.03403755868544601,3.66
1050,25333,981,8524,83,470.49,Web,Illinois,2024-04-01,Tablet,0.11508681370248709,0.08460754332313965,8.82
1016,31785,290,7612,27,432.21,Mobile,Florida,2024-12-23,Tablet,0.038097740409879136,0.09310344827586207,3.12
1008,37107,578,5667,57,388.27,Mobile,California,2024-09-23,Desktop,0.10199400035292042,0.0986159169550173,7.34
1087,14230,698,9726,94,305.15,Mobile,Illinois,2024-08-26,Desktop,0.07176639934196997,0.1346704871060172,15.4
1098,26891,518,6540,58,256.93,Web,Florida,2024-01-27,Desktop,0.07920489296636085,0.11196911196911197,11.29
1037,25974,209,4262,65,426.0,Web,Florida,2024-10-13,Desktop,0.049038010323791646,0.31100478468899523,7.63
1056,28744,845,3170,35,222.55,Web,Florida,2024-05-08,Tablet,0.2665615141955836,0.04142011834319527,7.86
1012,35475,191,2312,82,397.22,Mobile,Illinois,2024-03-04,Mobile,0.08261245674740485,0.4293193717277487,10.32
1048,49846,866,7522,14,164.98,Web,California,2024-08-22,Mobile,0.11512895506514224,0.016166281755196306,4.24
1002,34783,687,3265,82,353.49,Web,Texas,2024-03-10,Mobile,0.2104134762633997,0.11935953420669577,11.6
1021,12432,341,2414,44,469.93,Mobile,Florida,2024-08-26,Desktop,0.14125932062966032,0.12903225806451613,4.68
1090,35179,130,1111,90,140.41,Web,California,2024-12-08,Desktop,0.11701170117011701,0.6923076923076923,32.05
1020,11663,444,9019,55,499.62,Mobile,Texas,2024-09-29,Mobile,0.04922940459030935,0.12387387387387387,5.5
1052,42075,377,7735,99,121.16,Mobile,California,2024-10-14,Desktop,0.04873949579831933,0.2625994694960212,40.86
1050,32754,365,4712,52,202.75,Web,Illinois,2024-11-01,Desktop,0.07746179966044142,0.14246575342465753,12.82
1023,27052,446,6226,79,187.38,Mobile,Florida,2024-06-12,Mobile,0.07163507870221651,0.17713004484304934,21.08
1087,24560,906,8364,97,239.08,Mobile,California,2024-08-15,Mobile,0.10832137733142037,0.10706401766004416,20.29
1036,41920,150,3466,85,134.56,Mobile,Illinois,2024-11-10,Mobile,0.04327755337564916,0.5666666666666667,31.58
1088,41606,172,5986,70,275.86,Web,Florida,2024-09-16,Mobile,0.028733711994654194,0.4069767441860465,12.69
1056,28701,830,9574,10,209.83,Web,California,2024-08-07,Desktop,0.08669312721955295,0.012048192771084338,2.38
1001,29167,223,7893,25,226.13,Mobile,Florida,2024-10-08,Tablet,0.028252882300772837,0.11210762331838565,5.53
1024,20697,295,2249,81,226.62,Web,Illinois,2024-08-17,Mobile,0.13116940862605603,0.2745762711864407,17.87
1002,38382,716,3666,83,457.34,Web,Florida,2024-03-23,Desktop,0.19530823786142934,0.11592178770949721,9.07
1023,40962,141,1702,47,375.94,Mobile,Illinois,2024-09-01,Desktop,0.08284371327849589,0.3333333333333333,6.25
1064,30420,300,4221,37,122.18,Web,New York,2024-08-19,Mobile,0.07107320540156362,0.12333333333333334,15.14
1006,36344,929,6737,41,220.7,Web,California,2024-05-13,Mobile,0.1378952055811192,0.04413347685683531,9.29
1065,34100,595,2783,96,498.06,Mobile,New York,2024-05-07,Desktop,0.21379805964786203,0.16134453781512606,9.64
1003,27590,631,9365,50,324.67,Web,California,2024-11-23,Tablet,0.06737853710624667,0.07923930269413629,7.7
1047,43974,701,4689,72,259.75,Mobile,California,2024-05-22,Desktop,0.14949882704201323,0.10271041369472182,13.86
1053,48200,845,1732,26,229.34,Web,New York,2024-09-24,Desktop,0.48787528868360275,0.03076923076923077,5.67
1014,37209,647,5530,98,184.98,Mobile,Illinois,2024-09-06,Tablet,0.11699819168173599,0.15146831530139104,26.49
1042,44409,120,7952,64,366.4,Web,Florida,2024-11-17,Desktop,0.015090543259557344,0.5333333333333333,8.73
1017,13518,411,5238,43,116.44,Web,Illinois,2024-05-03,Desktop,0.07846506300114547,0.10462287104622871,18.46
1080,12772,790,3686,33,262.77,Web,Florida,2024-05-21,Tablet,0.21432447097124255,0.04177215189873418,6.28
1008,48477,130,5530,35,463.22,Web,Texas,2024-08-14,Desktop,0.023508137432188065,0.2692307692307692,3.78
1007,23436,566,9920,38,436.06,Web,Illinois,2024-02-10,Mobile,0.05705645161290323,0.06713780918727916,4.36
1041,21638,637,3758,66,133.63,Mobile,Illinois,2024-05-27,Desktop,0.16950505588078765,0.10361067503924647,24.7
1000,30159,878,7111,51,409.89,Web,California,2024-05-01,Tablet,0.12347067922936296,0.05808656036446469,6.22
1032,29021,824,9721,84,468.78,Web,Texas,2024-05-20,Desktop,0.08476494187840757,0.10194174757281553,8.96
1064,28222,549,8743,47,339.66,Web,Florida,2024-06-21,Tablet,0.06279309161615006,0.08561020036429873,6.92
1087,49655,648,1249,35,297.41,Web,Illinois,2024-06-13,Desktop,0.5188150520416333,0.05401234567901234,5.88
1064,49041,377,6481,17,307.9,Web,Florida,2024-10-04,Mobile,0.05817003548835056,0.04509283819628647,2.76
1060,36352,472,4030,39,456.4,Mobile,New York,2024-02-12,Tablet,0.11712158808933003,0.0826271186440678,4.27
1094,39793,532,3350,83,326.92,Web,New York,2024-03-12,Mobile,0.15880597014925374,0.15601503759398497,12.69
1048,30924,494,1206,90,225.54,Mobile,Florida,2024-03-19,Mobile,0.4096185737976783,0.18218623481781376,19.95
1083,31514,807,2256,45,170.3,Mobile,California,2024-04-29,Mobile,0.35771276595744683,0.055762081784386616,13.21
1063,15317,923,7746,92,170.18,Mobile,Florida,2024-07-16,Tablet,0.11915827523883295,0.09967497291440953,27.03
1057,21849,789,9422,35,237.04,Web,Florida,2024-12-22,Tablet,0.08374018255147526,0.044359949302915085,7.38
